project_id,project,db,usage_segment_id,files,n_files,version,interval_start,interval_end,days,period,cves,stop_reason
68,redisson,Redis,5363,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,36,3.16.0,2021-06-28 00:00:00+00:00,2021-06-30 00:00:00+00:00,2.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5364,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,36,3.16.1-SNAPSHOT,2021-06-28 00:00:00+00:00,2021-07-26 00:00:00+00:00,28.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5366,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,36,3.16.1,2021-07-26 00:00:00+00:00,2021-08-16 00:00:00+00:00,21.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5367,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9; redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,38,3.16.2-SNAPSHOT,2021-07-26 00:00:00+00:00,2021-09-03 00:00:00+00:00,39.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5368,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,38,3.16.2,2021-09-03 00:00:00+00:00,2021-09-10 00:00:00+00:00,7.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5369,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,38,3.16.3-SNAPSHOT,2021-09-03 00:00:00+00:00,2021-09-21 00:00:00+00:00,18.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5370,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,38,3.16.3,2021-09-21 00:00:00+00:00,2021-10-06 00:00:00+00:00,15.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5371,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,38,3.16.4-SNAPSHOT,2021-09-21 00:00:00+00:00,2021-10-29 00:00:00+00:00,38.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5373,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,38,3.16.4,2021-10-29 00:00:00+00:00,2021-11-04 00:00:00+00:00,6.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5374,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-spring-data-26; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9; redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,39,3.16.5-SNAPSHOT,2021-10-29 00:00:00+00:00,2021-12-06 00:00:00+00:00,38.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5376,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-spring-data-26; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,39,3.16.5,2021-11-30 00:00:00+00:00,2021-12-06 00:00:00+00:00,6.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5377,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-spring-data-26; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,39,3.16.6-SNAPSHOT,2021-11-30 00:00:00+00:00,2021-12-06 00:00:00+00:00,6.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5379,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-spring-data-26; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,39,3.16.6,2021-12-06 00:00:00+00:00,2021-12-23 00:00:00+00:00,17.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5380,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-spring-data-26; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,39,3.16.7-SNAPSHOT,2021-12-06 00:00:00+00:00,2021-12-23 00:00:00+00:00,17.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5381,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-spring-data-26; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,39,3.16.7,2021-12-23 00:00:00+00:00,2021-12-28 00:00:00+00:00,5.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5382,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-spring-data-26; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,39,3.16.8-SNAPSHOT,2021-12-23 00:00:00+00:00,2022-01-21 00:00:00+00:00,29.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5383,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-spring-data-26; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,39,3.16.8,2022-01-21 00:00:00+00:00,2022-01-24 00:00:00+00:00,3.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5384,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-spring-data-26; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,39,3.16.9-SNAPSHOT,2022-01-21 00:00:00+00:00,2022-03-19 00:00:00+00:00,57.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5385,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-spring-data-26; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,39,3.17.0,2022-03-19 00:00:00+00:00,2022-04-12 00:00:00+00:00,24.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5386,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-spring-data-26; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,39,3.17.1-SNAPSHOT,2022-03-19 00:00:00+00:00,2022-04-25 00:00:00+00:00,37.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5387,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-spring-data-26; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,39,3.17.1,2022-04-25 00:00:00+00:00,2022-05-06 00:00:00+00:00,11.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5388,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-spring-data-26; redisson-spring-data-27; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9; redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-spring-data-26; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,40,3.17.2-SNAPSHOT,2022-04-25 00:00:00+00:00,2022-05-23 00:00:00+00:00,28.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5390,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-spring-data-26; redisson-spring-data-27; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,40,3.17.2,2022-05-23 00:00:00+00:00,2022-05-27 00:00:00+00:00,4.0,pre_disclosure,CVE-2023-42809,version_changed
68,redisson,Redis,5391,redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-hibernate-6; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-spring-data-26; redisson-spring-data-27; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9; redisson; redisson-all; redisson-helidon; redisson-hibernate; redisson-hibernate-4; redisson-hibernate-5; redisson-hibernate-52; redisson-hibernate-53; redisson-micronaut; redisson-micronaut-20; redisson-micronaut-30; redisson-mybatis; redisson-parent; redisson-quarkus; redisson-quarkus-16; redisson-quarkus-16-deployment; redisson-quarkus-16-integration-tests; redisson-quarkus-16-parent; redisson-quarkus-20; redisson-quarkus-20-deployment; redisson-quarkus-20-integration-tests; redisson-quarkus-20-parent; redisson-spring-boot-starter; redisson-spring-data; redisson-spring-data-16; redisson-spring-data-17; redisson-spring-data-18; redisson-spring-data-20; redisson-spring-data-21; redisson-spring-data-22; redisson-spring-data-23; redisson-spring-data-24; redisson-spring-data-25; redisson-spring-data-26; redisson-spring-data-27; redisson-tomcat; redisson-tomcat-10; redisson-tomcat-7; redisson-tomcat-8; redisson-tomcat-9,41,3.17.3-SNAPSHOT,2022-05-23 00:00:00+00:00,2022-06-10 00:00:00+00:00,18.0,pre_disclosure,CVE-2023-42809,version_changed
