owner,name,repo_path,root_gav,module_listed,module_name,module_path,module_pom_exists,child_parent_gav,parent_matches_root,status,reason
pmd,pmd,/home/camila/repos/pmd/pmd,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,pmd-scala-modules/pmd-scala_2.12,pmd-scala-modules/pmd-scala_2.12,False,?:?:?,False,listed-nested-path,nested-module-path
pmd,pmd,/home/camila/repos/pmd/pmd,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,pmd-swift,pmd-swift,True,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,listed-ok,
pmd,pmd,/home/camila/repos/pmd/pmd,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,pmd-test,pmd-test,True,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,listed-ok,
pmd,pmd,/home/camila/repos/pmd/pmd,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,pmd-test-schema,pmd-test-schema,True,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,listed-ok,
pmd,pmd,/home/camila/repos/pmd/pmd,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,pmd-tsql,pmd-tsql,True,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,listed-ok,
pmd,pmd,/home/camila/repos/pmd/pmd,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,pmd-velocity,pmd-velocity,True,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,listed-ok,
pmd,pmd,/home/camila/repos/pmd/pmd,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,pmd-visualforce,pmd-visualforce,True,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,listed-ok,
pmd,pmd,/home/camila/repos/pmd/pmd,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,pmd-xml,pmd-xml,True,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,listed-ok,
pmd,pmd,/home/camila/repos/pmd/pmd,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,pmd-ant,pmd-ant,True,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,listed-ok,
pmd,pmd,/home/camila/repos/pmd/pmd,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,pmd-languages-deps,pmd-languages-deps,True,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,listed-ok,
pmd,pmd,/home/camila/repos/pmd/pmd,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,False,pmd-dist,pmd-dist,True,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,unlisted-child-with-root-parent,unlisted-but-parent-matches-root
pmd,pmd,/home/camila/repos/pmd/pmd,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,False,pmd-cli,pmd-cli,True,net.sourceforge.pmd:pmd:7.6.0-SNAPSHOT,True,unlisted-child-with-root-parent,unlisted-but-parent-matches-root
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-atop,presto-atop,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-spi,presto-spi,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-analyzer,presto-analyzer,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-cache,presto-cache,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-jmx,presto-jmx,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-record-decoder,presto-record-decoder,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-kafka,presto-kafka,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-redis,presto-redis,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-accumulo,presto-accumulo,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-cassandra,presto-cassandra,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-bigquery,presto-bigquery,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-blackhole,presto-blackhole,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-memory,presto-memory,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-orc,presto-orc,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-parquet,presto-parquet,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-rcfile,presto-rcfile,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-hive,presto-hive,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-hdfs-core,presto-hdfs-core,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-hive-common,presto-hive-common,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-hive-hadoop2,presto-hive-hadoop2,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-hive-metastore,presto-hive-metastore,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-iceberg,presto-iceberg,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-i18n-functions,presto-i18n-functions,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-teradata-functions,presto-teradata-functions,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-example-http,presto-example-http,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-local-file,presto-local-file,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-tpch,presto-tpch,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-tpcds,presto-tpcds,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-base-jdbc,presto-base-jdbc,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-testing-docker,presto-testing-docker,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-mysql,presto-mysql,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-oracle,presto-oracle,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-postgresql,presto-postgresql,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-prometheus,presto-prometheus,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-redshift,presto-redshift,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-sqlserver,presto-sqlserver,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-mongodb,presto-mongodb,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-bytecode,presto-bytecode,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-client,presto-client,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-parser,presto-parser,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-main,presto-main,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-ml,presto-ml,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-geospatial-toolkit,presto-geospatial-toolkit,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-benchmark,presto-benchmark,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-tests,presto-tests,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-product-tests,presto-product-tests,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-jdbc,presto-jdbc,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-pinot,presto-pinot,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-pinot-toolkit,presto-pinot-toolkit,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-cli,presto-cli,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-benchmark-driver,presto-benchmark-driver,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-server,presto-server,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-docs,presto-docs,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-verifier,presto-verifier,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-testing-server-launcher,presto-testing-server-launcher,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-plugin-toolkit,presto-plugin-toolkit,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-resource-group-managers,presto-resource-group-managers,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-password-authenticators,presto-password-authenticators,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-session-property-managers,presto-session-property-managers,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-benchto-benchmarks,presto-benchto-benchmarks,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-thrift-api,presto-thrift-api,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-thrift-testing-server,presto-thrift-testing-server,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-thrift-connector,presto-thrift-connector,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-matching,presto-matching,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-memory-context,presto-memory-context,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-proxy,presto-proxy,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-kudu,presto-kudu,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-elasticsearch,presto-elasticsearch,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-function-namespace-managers,presto-function-namespace-managers,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-expressions,presto-expressions,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-benchmark-runner,presto-benchmark-runner,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-spark-classloader-interface,presto-spark-classloader-interface,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-spark-base,presto-spark-base,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-spark-common,presto-spark-common,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-spark,presto-spark,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-spark-package,presto-spark-package,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-spark-launcher,presto-spark-launcher,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-spark-testing,presto-spark-testing,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-druid,presto-druid,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-common,presto-common,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-thrift-testing-udf-server,presto-thrift-testing-udf-server,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-thrift-spec,presto-thrift-spec,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-testng-services,presto-testng-services,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-node-ttl-fetchers,presto-node-ttl-fetchers,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-cluster-ttl-providers,presto-cluster-ttl-providers,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-google-sheets,presto-google-sheets,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-clickhouse,presto-clickhouse,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-hive-function-namespace,presto-hive-function-namespace,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-delta,presto-delta,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-grpc-api,presto-grpc-api,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-grpc-testing-udf-server,presto-grpc-testing-udf-server,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-lark-sheets,presto-lark-sheets,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-test-coverage,presto-test-coverage,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-hudi,presto-hudi,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-native-execution,presto-native-execution,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-router,presto-router,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-open-telemetry,presto-open-telemetry,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,redis-hbo-provider,redis-hbo-provider,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-singlestore,presto-singlestore,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-hana,presto-hana,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,presto-openapi,presto-openapi,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,listed-ok,
prestodb,presto,/home/camila/repos/prestodb/presto,com.facebook.presto:presto-root:0.290-SNAPSHOT,False,presto-ui,presto-ui,True,com.facebook.presto:presto-root:0.290-SNAPSHOT,True,unlisted-child-with-root-parent,unlisted-but-parent-matches-root
primefaces,primefaces,/home/camila/repos/primefaces/primefaces,org.primefaces:primefaces-parent:15.0.0-SNAPSHOT,True,primefaces-themes,primefaces-themes,True,org.primefaces:primefaces-parent:15.0.0-SNAPSHOT,True,listed-ok,
primefaces,primefaces,/home/camila/repos/primefaces/primefaces,org.primefaces:primefaces-parent:15.0.0-SNAPSHOT,True,primefaces,primefaces,True,org.primefaces:primefaces-parent:15.0.0-SNAPSHOT,True,listed-ok,
primefaces,primefaces,/home/camila/repos/primefaces/primefaces,org.primefaces:primefaces-parent:15.0.0-SNAPSHOT,True,primefaces-showcase,primefaces-showcase,True,org.primefaces:primefaces-parent:15.0.0-SNAPSHOT,True,listed-ok,
primefaces,primefaces,/home/camila/repos/primefaces/primefaces,org.primefaces:primefaces-parent:15.0.0-SNAPSHOT,True,primefaces-selenium,primefaces-selenium,True,org.primefaces:primefaces-parent:15.0.0-SNAPSHOT,True,listed-ok,
primefaces,primefaces,/home/camila/repos/primefaces/primefaces,org.primefaces:primefaces-parent:15.0.0-SNAPSHOT,True,primefaces-integration-tests,primefaces-integration-tests,True,org.primefaces:primefaces-parent:15.0.0-SNAPSHOT,True,listed-ok,
primefaces,primefaces,/home/camila/repos/primefaces/primefaces,org.primefaces:primefaces-parent:15.0.0-SNAPSHOT,True,primefaces-integration-tests-jakarta,primefaces-integration-tests-jakarta,True,org.primefaces:primefaces-parent:15.0.0-SNAPSHOT,True,listed-ok,
primefaces,primefaces,/home/camila/repos/primefaces/primefaces,org.primefaces:primefaces-parent:15.0.0-SNAPSHOT,True,primefaces-cli,primefaces-cli,True,org.primefaces:primefaces-parent:15.0.0-SNAPSHOT,True,listed-ok,
psi-probe,psi-probe,/home/camila/repos/psi-probe/psi-probe,com.github.psi-probe:psi-probe:4.3.2-SNAPSHOT,True,psi-probe-core,psi-probe-core,True,com.github.psi-probe:psi-probe:4.3.2-SNAPSHOT,True,listed-ok,
psi-probe,psi-probe,/home/camila/repos/psi-probe/psi-probe,com.github.psi-probe:psi-probe:4.3.2-SNAPSHOT,True,psi-probe-rest,psi-probe-rest,True,com.github.psi-probe:psi-probe:4.3.2-SNAPSHOT,True,listed-ok,
psi-probe,psi-probe,/home/camila/repos/psi-probe/psi-probe,com.github.psi-probe:psi-probe:4.3.2-SNAPSHOT,True,psi-probe-tomcat9,psi-probe-tomcat9,True,com.github.psi-probe:psi-probe:4.3.2-SNAPSHOT,True,listed-ok,
psi-probe,psi-probe,/home/camila/repos/psi-probe/psi-probe,com.github.psi-probe:psi-probe:4.3.2-SNAPSHOT,True,psi-probe-web,psi-probe-web,True,com.github.psi-probe:psi-probe:4.3.2-SNAPSHOT,True,listed-ok,
